,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_raiz4,CloruroSodico_exp,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_raiz4,aleatorio2_log,Compra
4645,0.245,-0.27,11.4,0.035,1.00653,3.08,2.79,8.9,2,6.37,B,***,3.0,0.0,0.25726590539233585,0.16910671497606466,2.2951,1.1847373159628045,3.223710541699486,2.573070672790681,1.17744952832331,4.3101,1.490849949873888,79.21178001,2.0001,1.6476628325521845,0.712336614917343,-1.7762940865785606,1
4646,-0.95,0.17,12.0,0.046,0.95093,3.5,0.38,8.4,2,1.0,B,***,2.0,0.0,0.024128690804601893,0.21773403078181108,1.1000999999999999,1.245973385399232,3.2281786155713874,2.6015306933330664,1.168840505630156,4.7301,1.2612013346324789,70.56168001,2.0001,1.1892219798129464,0.3949900425730055,-1.5237576752249211,1
4647,0.24,-0.37,101.3,-0.148,0.99224,3.22,0.76,13.3,1,3.88,M,*,2.0,0.0,0.3331737502882778,0.0338333537659371,2.2901000000000002,1.1694083958353194,3.75069287461292,2.142771318761091,1.1752549062989268,4.4501,1.30610165040493,176.89266001000001,1.0001,1.4863024043773903,0.7598659284414765,-3.381662322969741,1
4648,-0.61,-0.43,-53.2,0.034,0.99026,4.03,-0.69,25.1,2,2.96,M,*,3.0,7.6923076923076925,0.06892214046088574,0.8133530703255333,1.4401,1.1599136040677223,2.5666856501147794,2.5704988882244884,1.174949851349762,5.2600999999999996,1.0992479142328835,630.0150200100001,2.0001,1.4106735979665885,0.5127718447063533,-0.2063962971605194,1
4649,1.12,0.37,9.4,0.379,0.99576,4.45,0.02,3.9,2,3.37,B,***,2.0,0.0,0.3703042569332242,0.44387320427974464,3.1701,1.271054834012655,3.208681192860264,3.629518518689903,1.175796640410374,5.6800999999999995,1.213723991723925,15.21078001,2.0001,1.4458486830036947,0.7801929273571175,-0.8118614522860088,1
4650,-1.64,0.21,2.3,0.047,1.04711,4.58,0.36,9.7,2,3.34,B,*,2.0,0.0,0.6999770592110313,0.5526443095109907,0.4100999999999999,1.2511113170905905,3.153546089735991,2.6041335252254427,1.1836156930714428,5.8101,1.2587015179069687,94.09194000999999,2.0001,1.4433608925801444,0.9147531879731724,-0.5927556425157076,0
4651,-1.05,-0.87,4.9,0.042,0.99385,1.23,0.59,12.1,3,6.6,MB,***,1.0,0.0,0.9373014856982451,0.47316475449445894,1.0000999999999998,1.0819023561187735,3.174070856600462,2.5911453550833476,1.1755027810390497,2.4601,1.2865942412251632,146.41242000999998,3.0001,1.6603698043702904,0.9839985461674402,-0.7479787174398452,1
4652,1.15,-1.64,61.5,0.041,0.98686,2.69,0.54,9.0,2,2.88,R,*,2.0,0.0,0.4489824874301943,0.3893354405610743,3.2001,0.8801484058240251,3.5459534999387006,2.588555504869192,1.1744254646274208,3.9201,1.2806843607776264,81.00180001,2.0001,1.4034945471393172,0.8186697866127568,-0.9429094095211125,1
4653,0.16,0.4,1.6,0.033,0.96468,3.44,0.53,11.4,2,2.44,M,Desc,2.0,0.0,0.11364105706533867,0.3304878611440998,2.2101,1.274691513076216,3.1479511367055033,2.5679296741573987,1.1709872516294275,4.6701,1.2794925151991605,129.96228001,2.0001,1.3618923074518512,0.5808805017916425,-1.1067087428872784,1
4654,0.42,1.43,1.8,0.037,0.9911,3.29,-0.1,18.4,3,1.75,B,***,1.0,0.0,0.013811958814618053,0.6981871999113299,2.4701,1.384106392470088,3.1495527388178477,2.5782219637100847,1.1750792976174462,4.520099999999999,1.1965855704530963,338.5636800099999,3.0001,1.2877664951527747,0.34413015450061635,-0.3590423869362311,1
4655,1.83,-0.45,19.6,0.088,1.03801,3.32,2.22,5.4,3,3.69,R,***,2.0,0.0,0.5181510923662348,0.06805785684039567,3.8801,1.156696238110363,3.283232404347134,2.7131219963776996,1.182241316436317,4.5501,1.4458486830036947,29.161080010000003,3.0001,1.4716194720451785,0.848513302351739,-2.6850848311578974,1
4656,0.34,0.49,2.4,-0.236,1.04883,2.83,0.4,15.5,9,4.05,MM,Desc,3.0,0.0,0.8143697509461729,0.06604128615083449,2.3901,1.2854187742853884,3.1543429420806492,1.9622661414862532,1.1838749280710406,4.0601,1.263686374530769,240.25310001,9.0001,1.4990806365977287,0.9500222054204378,-2.7150923952066615,0
4657,-0.59,0.28,50.8,0.036,0.99206,3.07,0.35,15.1,2,1.73,B,*,3.0,0.0,0.039988741674250816,0.39893797398434017,1.4601,1.2599532861839393,3.484371433551736,2.57564503042776,1.1752271838455592,4.3001,1.2574460038286217,228.01302001,2.0001,1.2854187742853884,0.4477754571750076,-0.9185544819669176,0
4658,-0.47,0.84,56.8,0.731,1.0002,3.3,0.5,11.7,4,2.76,R,***,3.0,0.0,0.7108180282012654,0.09019006374187333,1.5800999999999998,1.3247721945267767,3.519300981913727,5.160843318719597,1.1764788979634293,4.530099999999999,1.2758968508762987,136.89234000999997,4.0001,1.3925148933947686,0.918273572311291,-2.4040906722497053,1
4659,0.66,0.86,2.5,-0.054,0.9917,2.44,0.75,14.9,2,3.88,B,*,3.0,0.0,0.862736194889685,0.49000994388751684,2.7101,1.3269175121418062,3.155139190978365,2.3539623154967915,1.1751717330525746,3.6701,1.3049781597216514,222.01298001,2.0001,1.4863024043773903,0.9638207314595958,-0.7130081217840613,1
4660,-0.9,-0.07,63.3,-0.388,0.99206,1.23,2.38,3.4,2,2.2,R,*,3.0,0.0,0.5601214684819101,0.8923746805839956,1.1501,1.213723991723925,3.5560035334424467,1.6855636192317949,1.1752271838455592,2.4601,1.4589047800658264,11.56068001,2.0001,1.3374910588976616,0.8651905511788603,-0.11369265314846028,1
4661,-0.9,0.32,7.0,-0.416,0.9939,2.67,0.52,10.8,2,2.51,M,*,1.0,0.0,0.43651594472834465,0.20240783052090183,1.1501,1.264923416533519,3.190362586346216,1.639022454844404,1.1755104765022466,3.9001,1.2782973296746656,116.64216001000001,2.0001,1.3687680911517008,0.8129295460649074,-1.5966925771908882,1
4662,-1.05,0.34,-89.8,-0.522,1.008,3.01,0.93,12.0,3,6.28,M,**,1.0,7.6923076923076925,0.09405605423236862,0.09412693280645379,1.0000999999999998,1.2673866690002664,1.614837495271672,1.474177194636965,1.1776745922673495,4.2401,1.3247721945267767,144.00240001,3.0001,1.6426095226241957,0.5541047720389544,-2.361438652989044,1
4663,0.95,0.12,-17.0,0.038,0.99412,3.14,0.29,8.1,2,1.16,R,***,2.0,0.0,0.7057082170005635,0.48814164947602123,3.0001,1.2394602440000624,2.9869530986398867,2.580801475214588,1.1755443347449617,4.3701,1.249832766442518,65.61162001,2.0001,1.212323333920052,0.9166193177412851,-0.7168269470833288,1
4664,0.48,0.49,2.9,0.03,1.03414,3.13,0.43,13.0,3,2.22,B,****,2.0,7.6923076923076925,0.6010927909056689,0.872537100013017,2.5301,1.2854187742853884,3.1583181733599632,2.5602374292714383,1.1816553733199924,4.360099999999999,1.2673866690002664,169.00260000999998,3.0001,1.339575943419011,0.8805900710499595,-0.13616955508086098,1
4665,0.54,0.32,43.5,0.05,0.9973,3.09,0.39,4.6,3,1.16,B,***,3.0,0.0,0.7441512254602862,0.38777552678466076,2.5901,1.264923416533519,3.440405326033891,2.611957656129378,1.1760334138069444,4.3201,1.2624456889436466,21.160920009999995,3.0001,1.212323333920052,0.9288515771404956,-0.9469224364439619,1
4666,-0.25,0.24,-29.1,-0.282,0.9903,2.99,-0.3,12.6,2,2.33,B,**,3.0,0.0,0.5256389320772912,0.6652533582139337,1.8000999999999998,1.2549236329410878,2.866329438215613,1.8740465061054339,1.1749560164279642,4.2201,1.1662691846687434,158.76252000999997,2.0001,1.3508723695134868,0.8515610666649889,-0.40735052188554605,1
4667,1.23,1.82,21.4,0.044,0.9912,3.6,0.35,11.0,2,5.56,R,***,3.0,7.6923076923076925,0.597641525886746,0.41239721235120574,3.2801,1.4194960311291964,3.2958739499671905,2.596332831540813,1.1750947050381804,4.8301,1.2574460038286217,121.00220001,2.0001,1.6003965810445169,0.8793237790793155,-0.8853863245165657,1
4668,-1.2,1.73,19.0,0.157,0.91544,3.09,0.47,7.1,2,5.07,R,**,2.0,0.0,0.9313140725135065,0.4094716195998195,0.8500999999999999,1.411563310177679,3.2789859247913533,2.9069371467559155,1.16324421158624,4.3201,1.2722705276128494,50.41142000999999,2.0001,1.5696360384628538,0.9824236982830538,-0.8925029926598842,1
4669,-0.85,-0.7,-50.9,0.085,0.98878,3.53,1.42,5.9,1,3.35,M,Desc,3.0,0.0,0.9756973389537482,0.951477535379881,1.2000999999999997,1.1140052311785753,2.600035559124849,2.7049948272376527,1.1747216752015524,4.7600999999999996,1.3745802360684547,34.81118001,1.0001,1.4441915851052172,0.9939223153231469,-0.04957363122630395,0
4670,0.85,0.14,-96.6,0.169,0.96464,3.36,-0.99,10.1,4,2.1,R,Desc,1.0,0.0,0.29167432770175883,0.3593004512420648,2.9001,1.2420778042859848,0.1,2.942030531707085,1.1709810236529479,4.5901,1.0378243513528551,102.01202000999999,4.0001,1.3269175121418062,0.7350276590538023,-1.0231579337900711,0
4671,0.21,0.37,-45.3,0.04,0.99862,2.8,0.28,7.1,1,6.67,R,Desc,1.0,0.0,0.8371670986554148,0.5428729222204759,2.2601,1.271054834012655,2.676267701984064,2.585968243210757,1.1762362486691016,4.030099999999999,1.2485502799234645,50.41142000999999,1.0001,1.6641798396567653,0.9566005232322224,-0.6105898421347878,0
4672,0.21,0.49,1.2,-0.113,0.94581,2.24,-0.47,12.1,4,1.31,B,***,3.0,0.0,0.6781262310267177,0.8774139228436949,2.2601,1.2854187742853884,3.1447405788052,2.2190962091595456,1.1680381046600252,3.4701000000000004,1.1385019608876545,146.41242000999998,4.0001,1.232842776912688,0.9075314380843655,-0.13059687628986633,1
4673,-0.79,0.3,0.9,0.028,0.98931,3.2,0.12,12.0,3,1.51,R,*,1.0,0.0,0.589186723673287,0.5569745850196112,1.2600999999999998,1.2624456889436466,3.1423261913368075,2.55512207147581,1.1748034022115417,4.4300999999999995,1.227471019263607,144.00240001,3.0001,1.2587015179069687,0.8761983246905491,-0.584952840728784,1
4674,0.23,1.08,-18.0,0.169,0.96844,3.09,0.47,11.7,4,4.61,B,**,3.0,7.6923076923076925,0.06371407459347345,0.6538895821445396,2.2801,1.3498570875049054,2.9775274546936155,2.942030531707085,1.171572238242007,4.3201,1.2722705276128494,136.89234000999997,4.0001,1.5390142840103453,0.5028293531687064,-0.42457586244119006,1
4675,-0.64,0.52,15.7,-0.136,0.99788,3.04,1.06,20.4,3,2.5,R,**,2.0,7.6923076923076925,0.889949541774662,0.7697160219319452,1.4100999999999997,1.2889355564861567,3.255330114079243,2.168639473095121,1.1761225511414084,4.270099999999999,1.3385347189289332,416.1640800099999,3.0001,1.3677921696369897,0.9713310833701825,-0.26152896975768336,1
4676,-0.57,0.87,1.7,0.231,0.9537,3.32,0.8,15.0,3,2.12,R,Desc,1.0,7.6923076923076925,0.7550724419503925,0.8037180452022051,1.4801,1.3279862804358284,3.148752243255213,3.1302097027765337,1.1692739291358003,4.5501,1.3105668676609192,225.00300001,3.0001,1.329052474496251,0.9322399902103649,-0.2183107539636002,0
4677,0.44,-0.46,47.5,0.057,0.95258,2.33,0.36,9.7,3,3.0,M,**,3.0,0.0,0.9713052643613417,0.04839448916128797,2.4901,1.1550774357032265,3.464703466208622,2.6303055022634423,1.1690987401345345,3.5601000000000003,1.2587015179069687,94.09194000999999,3.0001,1.414222401124997,0.9928021383189888,-3.025119081423647,1
4678,1.82,0.31,-41.0,-0.173,0.99031,3.3,0.03,14.9,1,2.72,M,**,2.0,0.0,0.3192355738605327,0.27636086402236326,3.8701000000000003,1.263686374530769,2.7306679509677014,2.089866106397714,1.1749575576823514,4.530099999999999,1.2151198170995612,222.01298001,1.0001,1.3887966286741709,0.7517961913507394,-1.2854778629827441,1
4679,0.22,0.68,56.9,0.052,0.95562,2.78,1.03,11.6,1,3.75,R,*,2.0,7.6923076923076925,0.6419818239943329,0.919852507617788,2.2701000000000002,1.3072222493133268,3.5198743910876664,2.617186798841301,1.1695740700651278,4.0100999999999996,1.3353963787579999,134.56232000999998,1.0001,1.4763036317854739,0.8951929265798643,-0.08337067667674908,0
4680,0.115,0.3,2.8,0.106,0.9954,2.96,0.94,6.1,3,1.6,R,*,1.0,7.6923076923076925,0.8901813178482366,0.8170476227573986,2.1651000000000002,1.2624456889436466,3.1575243276272933,2.762400367140538,1.175741270153002,4.190099999999999,1.3258461550650469,37.21122000999999,3.0001,1.269835642138463,0.9713943048052127,-0.20186508605882042,1
4681,0.27,-0.49,5.0,0.035,0.99058,2.76,-1.26,6.2,1,3.8,R,*,1.0,7.6923076923076925,0.7966029375811264,0.16759109121704885,2.3201,1.150179747448051,3.1748523580090757,2.573070672790681,1.174999169258339,3.9901,0.9713141158301897,38.44124001,1.0001,1.4801733181202232,0.9447990676630375,-1.7852886025040968,1
4682,-0.21,0.04,12.6,0.32,0.99271,3.17,1.29,10.2,2,2.35,R,**,2.0,0.0,0.5960661716488251,0.27190694714223407,1.8400999999999998,1.2288205727444508,3.2326282135180926,3.42157167635002,1.1753272834575461,4.4001,1.3618923074518512,104.04204000999998,2.0001,1.352896093381412,0.8787439481617151,-1.30171611851305,1
4683,0.39,-0.2,41.7,-0.515,0.9976,3.82,0.57,4.1,4,5.09,R,*,3.0,0.0,0.5360011797072393,0.46589573934324413,2.4401,1.1951237142160949,3.4293011375550924,1.4845326367621745,1.1760795218552127,5.0501,1.2842400737095656,16.810820009999997,4.0001,1.570927368400558,0.855725558966414,-0.763455296326399,1
4684,0.41,0.64,11.8,0.065,1.0116,3.12,2.07,8.9,3,1.0,B,***,2.0,0.0,0.9686175967673978,0.74002632434563,2.4601,1.3027224329743134,3.226691319327335,2.651432340959983,1.1782252249905742,4.350099999999999,1.4332788276858062,79.21178001,3.0001,1.1892219798129464,0.992114787438508,-0.30085664464412687,1
4685,0.97,0.31,6.3,-0.4,0.94546,3.86,-0.32,12.6,2,1.92,R,***,2.0,7.6923076923076925,0.3918853914749275,0.2741416764338859,3.0201,1.263686374530769,3.1849597566329026,1.6654577323921145,1.1679831926114332,5.0901,1.1631044176708716,158.76252000999997,2.0001,1.3072222493133268,0.7913136726158073,-1.2935357007567638,1
4686,-0.24,0.25,63.1,0.036,1.00666,2.25,0.38,16.1,2,2.37,R,Desc,2.0,0.0,0.11884179932823602,0.10263771483582607,1.8100999999999998,1.2561867176898298,3.554891066136453,2.57564503042776,1.1774694371399137,3.4801,1.2612013346324789,259.21322001000004,2.0001,1.3549107762513617,0.5874033410704604,-2.27501598777742,1
4687,0.2,0.83,1.3,-0.023,0.99057,1.93,1.94,10.3,4,4.24,B,**,2.0,0.0,0.5575320797270714,0.7967290024162174,2.2501,1.3236956157170054,3.145544140226227,2.4280780051300934,1.174997628167693,3.1601000000000004,1.422110953784328,106.09206001000001,4.0001,1.5129859453904806,0.8641892702465018,-0.22704295344195377,1
4688,0.23,-0.76,12.9,-0.384,0.95098,4.48,1.43,11.1,1,1.68,R,*,1.0,7.6923076923076925,0.4221554082951148,0.756807048214114,2.2801,1.1029930213343335,3.2348461395268724,1.6923193762150148,1.1688483334332014,5.710100000000001,1.3755417908878829,123.21222000999998,1.0001,1.2794925151991605,0.8061628262743574,-0.2784387923811451,1
4689,0.11,0.5,1.0,0.073,0.99212,3.1,1.15,9.9,2,3.12,M,Desc,2.0,0.0,0.4233770031501696,0.7738032812294545,2.1601,1.2865942412251632,3.143131605466679,2.672728872231369,1.1752364248813296,4.3301,1.347819623074286,98.01198001,2.0001,1.4247115308373575,0.8067451016231704,-0.25623401216650143,1
4690,-0.19,0.38,47.1,0.058,0.98967,2.96,0.44,9.0,3,2.22,R,***,1.0,0.0,0.8379478781463945,0.8530300631265696,1.8600999999999999,1.2722705276128494,3.4622965866323208,2.6329371233569505,1.1748589051716667,4.190099999999999,1.2686129284109968,81.00180001,3.0001,1.339575943419011,0.9568234307763746,-0.15877581048719203,1
4691,0.28,0.33,6.7,0.461,0.99647,4.6,0.55,21.4,3,3.0,B,***,1.0,16.666666666666664,0.9362017302388331,0.2345729075742473,2.3301000000000003,1.2661568398219183,3.188050450871761,3.939681962995893,1.1759058199409929,5.8301,1.2818728881073684,457.9642800099999,3.0001,1.414222401124997,0.9837098480858993,-1.4493174116742271,1
4692,0.84,1.71,1.0,-0.291,0.98815,2.47,0.48,5.3,1,2.95,M,*,1.0,0.0,0.41412758864031973,0.17709420540097942,2.8901,1.4097821991379471,3.143131605466679,1.8572557592487282,1.1746245058068623,3.7001000000000004,1.2734827462711917,28.091060009999996,1.0001,1.4097821991379471,0.8023045946369487,-1.7301842094187432,1
4693,-0.33,-0.92,4.4,0.032,1.01468,3.05,1.8,12.9,3,2.41,R,*,3.0,7.6923076923076925,0.9633814537737226,0.4965182525956835,1.7200999999999997,1.0718936737836429,3.1701546644139635,2.5653630280201973,1.1786957098510515,4.280099999999999,1.4097821991379471,166.41258001,3.0001,1.3589133922297945,0.9907715653549944,-0.6998177741533655,1
4694,1.29,0.46,0.35,-0.366,0.96351,3.04,0.52,6.5,3,3.52,M,Desc,2.0,0.0,0.5997933096204604,0.28310717237758665,3.3401,1.2818728881073684,3.137885304983031,1.7230569330891987,1.1708050422465706,4.270099999999999,1.2782973296746656,42.251300009999994,3.0001,1.4580989954178567,0.8801139241686529,-1.2613734033864992,1
4695,0.36,0.46,-96.6,0.425,0.9697,2.0,0.01,10.1,6,3.32,M,Desc,3.0,0.0,0.987545924951615,0.6730935112746683,2.4101,1.2818728881073684,0.1,3.8003759650145246,1.1717680751059951,3.2301,1.212323333920052,102.01202000999999,6.0001,1.441695191503619,0.9969254952113473,-0.39563697077006,1
4696,1.14,-0.83,38.7,0.04,1.00077,2.92,0.42,11.4,3,4.97,M,**,2.0,0.0,0.8412096642458426,0.8933105856745522,3.1900999999999997,1.0897138686615322,3.410550852489493,2.585968243210757,1.1765663991591753,4.1501,1.2661568398219183,129.96228001,3.0001,1.5631310911520366,0.9577529690300097,-0.11264460725353187,1
4697,-0.01,0.34,11.8,0.08,0.99882,3.17,0.52,6.0,4,1.86,B,**,3.0,7.6923076923076925,0.25879190515639927,0.3501382083788196,2.0401000000000002,1.2673866690002664,3.226691319327335,2.691503609253118,1.1762669720716534,4.4001,1.2782973296746656,36.00120001,4.0001,1.3004549272812724,0.7133897296815899,-1.0489774570526111,1
4698,0.19,1.06,108.0,0.032,0.9932,3.08,1.54,8.6,2,3.24,R,***,2.0,7.6923076923076925,0.26170687188272423,0.1493262105404004,2.2401,1.347819623074286,3.7820429839326257,2.5653630280201973,1.1754027262613453,4.3101,1.3859882034179887,73.96172001,2.0001,1.4349739754437318,0.715388524671762,-1.9005675164065856,1
4699,0.26,-1.84,2.1,0.033,0.97852,2.39,0.93,12.1,3,1.72,M,Desc,1.0,7.6923076923076925,0.6819130694525106,0.3796688178525489,2.3101,0.7953204285284887,3.1519505704301434,2.5679296741573987,1.1731361916112881,3.6201000000000003,1.3247721945267767,146.41242000999998,3.0001,1.2842400737095656,0.9087953726179773,-0.9680410570763388,0
4700,0.55,0.32,7.2,0.198,0.97491,3.13,0.55,8.7,2,1.17,R,***,3.0,0.0,0.8502947163468758,0.8722633865207575,2.6001,1.264923416533519,3.191901221714632,3.0285985870360195,1.1725768043773162,4.360099999999999,1.2818728881073684,75.69174000999999,2.0001,1.213723991723925,0.9603278427402837,-0.1364832460438882,1
4701,0.27,-0.06,45.6,-0.543,0.98918,2.36,-1.21,13.8,2,4.24,R,Desc,3.0,0.0,0.2994614162350223,0.949063662230765,2.3201,1.2151198170995612,3.4532257878055677,1.4435422661243196,1.1747833575425317,3.5901,0.9846763636718823,190.44276001,2.0001,1.5129859453904806,0.739881710782175,-0.05211340706248758,1
4702,0.27,-0.71,23.5,0.264,0.9974,3.14,0.59,9.6,4,2.94,R,**,1.0,0.0,0.05931978381859615,0.9611147734550618,2.3201,1.1121924786784851,3.3104409248151607,3.235229926243053,1.1760487837589415,4.3701,1.2865942412251632,92.16192000999999,4.0001,1.4088891062124738,0.4939561750045049,-0.03949753494838804,1
4703,-0.01,1.06,3.8,0.038,1.03838,3.31,1.12,11.3,1,2.41,R,***,2.0,0.0,0.9157330594792217,0.4361635170979431,2.0401000000000002,1.347819623074286,3.1654359936553664,2.580801475214588,1.1822972912286562,4.5401,1.3447459915739866,127.69226001000001,1.0001,1.3589133922297945,0.9782895935296663,-0.8293769139388912,1
4704,0.37,-1.29,18.8,-0.089,1.00044,3.1,0.45,7.3,3,2.47,M,Desc,1.0,7.6923076923076925,0.8953956485906502,0.5557909542125338,2.4201,0.987284524363975,3.2775667584401718,2.2729987615099043,1.1765157429517448,4.3301,1.269835642138463,53.291460009999994,3.0001,1.3648518022967517,0.9728133635810777,-0.5870796071305162,1
4705,0.23,-0.89,8.1,0.047,0.98765,5.13,0.49,9.4,2,2.33,M,**,2.0,7.6923076923076925,0.886472646494634,0.7484347253986982,2.2801,1.0779322966743485,3.198797692933092,2.6041335252254427,1.1745473700720697,6.360099999999999,1.274691513076216,88.36188001000001,2.0001,1.3508723695134868,0.9703812074829277,-0.2895608021367728,1
4706,1.5,0.14,-14.8,0.038,1.00444,3.97,1.2,11.1,2,6.0,R,*,3.0,0.0,0.7291846136613646,0.6419881606684145,3.5501,1.2420778042859848,3.007381048686148,2.580801475214588,1.1771293170921973,5.2001,1.3528960933814118,123.21222000999998,2.0001,1.6265823708686713,0.9241469471804282,-0.44294003720201613,0
4707,0.43,0.69,-96.6,0.028,0.991,3.23,1.77,16.3,3,3.61,B,****,2.0,0.0,0.27005249755211014,0.49429617903565903,2.4801,1.3083399737549222,0.1,2.55512207147581,1.1750638895906307,4.4601,1.4070978078921492,265.69326001,3.0001,1.4653034984445183,0.7210203346842299,-0.7043017032697715,1
4708,0.5,0.99,11.3,0.35,0.9957,5.79,0.5,19.4,2,2.21,M,***,2.0,7.6923076923076925,0.7516680636975385,0.2094306433551263,2.5501,1.3406147455887614,3.222964053851426,3.5257740471418137,1.175787412577363,7.020099999999999,1.2758968508762987,376.36388000999995,2.0001,1.3385347189289332,0.931187713347917,-1.5626106569689504,1
4709,0.18,0.4,39.4,-0.005,0.9923,2.94,0.32,10.2,4,4.76,M,***,1.0,0.0,0.7639116967326012,0.5301622599378314,2.2301,1.274691513076216,3.4149535980968238,2.472179128609849,1.1752641466807776,4.1701,1.2536567227380548,104.04204000999998,4.0001,1.5492000623686122,0.9349556493363836,-0.6342750392170806,1
4710,0.01,0.63,17.2,0.053,0.99884,3.26,0.56,9.4,2,5.63,R,*,1.0,0.0,0.9757722040417038,0.3426266520204486,2.0601,1.301590161463838,3.266146501539229,2.6198052946698485,1.1762700442795029,4.4901,1.283058118665015,88.36188001000001,2.0001,1.6046488887711416,0.9939413764920847,-1.070654178095958,1
4711,0.38,1.37,5.6,-0.256,0.99929,3.24,0.76,13.6,8,5.11,M,**,1.0,7.6923076923076925,0.9358518496849078,0.623987351496791,2.4301,1.3784144208499975,3.179529290755167,1.9234106685595913,1.176339162592919,4.4701,1.30610165040493,184.96272001,8.0001,1.5722155216807083,0.9836179472172392,-0.47137272344315717,1
4712,0.34,0.1,18.1,0.048,0.95866,4.53,-2.15,10.9,2,1.15,R,Desc,2.0,0.0,0.40858725102299265,0.9601717548328397,2.3901,1.2368259941281783,3.2725851030964392,2.606738961251562,1.170048821160725,5.7600999999999996,0.1,118.81218001,2.0001,1.210917804469813,0.799609042721056,-0.04047902734923387,0
4713,-0.81,0.46,5.0,0.086,0.99702,2.25,-2.15,9.0,3,2.11,MM,Desc,3.0,7.6923076923076925,0.8724711101749152,0.8427377977416262,1.2400999999999998,1.2818728881073684,3.1748523580090757,2.707701175013249,1.1759903747350895,3.4801,0.1,81.00180001,3.0001,1.3279862804358282,0.9665275199349257,-0.17091247120127187,0
4714,0.31,0.34,-18.0,0.082,0.99356,5.04,1.42,10.7,3,1.84,R,Desc,1.0,0.0,0.5938292143204528,0.2181316444434528,2.3601,1.2673866690002664,2.9775274546936155,2.6968920030693093,1.175458144371833,6.270099999999999,1.3745802360684547,114.49214000999999,3.0001,1.2981754981186309,0.877918627814926,-1.5219345147641858,0
4715,0.33,-0.77,1.6,0.323,0.98114,3.69,-0.51,11.5,3,3.39,B,***,2.0,7.6923076923076925,0.285713371950735,0.03817818937336981,2.3801,1.1011252444212836,3.1479511367055033,3.4318518038602415,1.1735416729238357,4.9201,1.1316642127114764,132.25230001,3.0001,1.4475001027764367,0.7312458636682232,-3.261372671903612,1
4716,0.27,0.29,10.8,0.215,0.99356,3.19,-1.17,11.6,2,4.83,M,Desc,1.0,0.0,0.5187032408574603,0.040608015997104174,2.3201,1.2612013346324789,3.21922381189891,3.0805248860045205,1.175458144371833,4.4201,0.99498743710662,134.56232000999998,2.0001,1.5538854530901862,0.8487391660998617,-3.1999175216679516,1
4717,-1.2,0.49,6.2,0.046,1.03714,3.4,2.1,9.2,2,1.81,R,*,3.0,0.0,0.019219915546638378,0.28408592254630116,0.8500999999999999,1.2854187742853884,3.184185675481972,2.6015306933330664,1.1821096686973875,4.6301,1.4358193013846372,84.64184000999998,2.0001,1.2947336747987865,0.3733641064052491,-1.2579241099755485,1
4718,0.29,1.21,61.7,0.044,1.01068,3.63,0.36,13.7,2,2.96,R,*,2.0,16.666666666666664,0.333634858530363,0.9710392224978841,2.3401,1.3628809489462794,3.5470743950551795,2.596332831540813,1.1780845811719145,4.860099999999999,1.2587015179069687,187.69274000999997,2.0001,1.4106735979665885,0.7601285357744377,-0.029226181770984527,1
4719,0.66,-1.43,1.8,0.676,0.9978,3.51,0.56,9.9,3,2.52,B,**,3.0,0.0,0.3099027013208171,0.6326386522818551,2.7101,0.948712577043745,3.1495527388178477,4.884661552083067,1.1761102575415536,4.7401,1.283058118665015,98.01198001,3.0001,1.3697419296457427,0.7462439412640615,-0.4576068638103515,1
4720,0.17,0.51,1.3,0.023,1.00757,3.11,-1.15,10.1,3,3.36,R,*,2.0,0.0,0.252999366810561,0.5360542459068651,2.2201,1.2877664951527747,3.145544140226227,2.542378346979088,1.1776087705880973,4.3401,1.0000249990625547,102.01202000999999,3.0001,1.445020846666905,0.7093671621158627,-0.6232260541209319,1
4721,0.4,-1.13,4.3,0.03,1.02599,3.09,-1.32,16.4,3,1.86,M,*,3.0,0.0,0.28807506262466465,0.4061592738991008,2.4501,1.0264564443347015,3.1693696819285155,2.5602374292714383,1.1804185518120067,4.3201,0.9545146611715548,268.96328000999995,3.0001,1.3004549272812724,0.7327511944385009,-0.9006220689756732,1
4722,-1.24,0.32,9.3,0.02,0.9958,3.34,2.08,16.5,2,5.24,R,**,1.0,0.0,0.6562306383090698,0.49288418134033096,0.8100999999999998,1.264923416533519,3.2079241612717255,2.534762641208585,1.1758027921783476,4.5701,1.4341271529430542,272.25330001,2.0001,1.5805123268416457,0.9001177044528146,-0.7071614605323573,1
4723,-0.61,-2.24,2.0,0.284,0.98952,3.16,0.56,15.2,1,2.65,M,*,3.0,0.0,0.2795051929140753,0.22812271529126704,1.4401,0.1,3.1511519013236557,3.3005859060478246,1.1748357798942632,4.3901,1.283058118665015,231.04304000999997,1.0001,1.3822168746152528,0.7272438288188374,-1.4771811706641669,1
